IMT,-8.07,27.96
AZA,-6.36,15.09
BTM,-6.23,18.37
LWS,-5.65,16.61
VEL,-5.43,15.66
BLI,-5.14,27.60
WYS,-4.84,15.67
INL,-4.77,30.98
DRT,-4.30,34.26
AKN,-4.06,15.15
CNY,-4.06,16.65
PIH,-3.87,19.26
TEX,-3.57,27.10
YAK,-3.16,30.05
ADK,-3.09,19.82
EKO,-2.97,20.47
GST,-2.09,18.83
TWF,-1.61,22.26
FLG,-1.60,25.04
SUN,-1.53,20.31
SHD,-1.06,9.13
PMD,-1.05,31.74
SPN,-0.60,8.20
HIB,-0.42,20.59
BJI,-0.41,21.95
CDV,-0.40,30.68
ADQ,-0.37,21.30
BFF,0.00,
PUB,0.00,
EFD,0.00,
ILE,0.06,14.08
RHI,0.08,25.62
FCA,0.10,24.33
JNU,0.24,29.26
FAI,0.26,23.06
SMX,0.28,20.58
BRD,0.31,27.99
SLC,0.37,29.46
IDA,0.43,24.86
IYK,0.50,19.41
ABR,0.60,20.72
SIT,0.61,28.78
KTN,0.65,26.11
ANC,0.79,30.46
YUM,1.00,25.44
APN,1.02,31.81
HLN,1.19,26.52
CDC,1.20,19.94
BZN,1.22,27.13
LAR,1.28,41.46
CPR,1.28,26.84
MVY,1.40,35.39
BKG,1.52,24.57
GTF,1.54,25.50
PHX,1.57,29.03
OGG,1.67,30.84
GCC,1.69,30.69
BET,1.71,22.15
SNA,1.74,24.06
ITO,1.75,20.35
BIL,1.76,26.27
LGB,1.81,30.19
MSO,1.85,26.39
RKS,1.92,27.09
SEA,1.93,31.49
PSG,1.94,29.92
EYW,1.99,35.96
CYS,2.10,22.59
KOA,2.14,29.48
OXR,2.18,22.98
LIH,2.19,26.61
SCC,2.23,32.96
WRG,2.28,32.93
ORH,2.48,39.48
MSP,2.48,38.09
LSE,2.69,25.96
DTW,2.76,38.86
ESC,2.77,31.02
ITH,2.84,27.57
LCH,2.88,29.22
PLN,2.88,28.88
PSC,3.02,29.35
ACY,3.05,29.30
SRQ,3.09,31.12
OTZ,3.37,24.67
OME,3.41,25.95
SGU,3.43,19.43
MEM,3.56,35.34
MMH,3.57,28.89
PDX,3.64,31.15
GFK,3.72,28.07
LAS,3.76,30.32
HNL,3.79,37.95
DFW,3.91,43.46
HDN,3.95,28.50
MIA,3.99,42.41
GEG,4.01,26.95
SJC,4.07,27.39
BRW,4.08,31.62
DLG,4.16,22.45
DAB,4.16,30.64
CVG,4.21,36.58
GJT,4.33,30.08
BUR,4.36,25.30
OAK,4.37,27.17
CLT,4.39,31.86
DUT,4.41,17.72
IAH,4.55,36.88
RST,4.55,24.43
ERI,4.64,27.17
DLH,4.80,30.97
TYR,4.84,27.69
SAN,4.86,29.94
MSY,4.86,31.47
LAX,4.89,35.09
DEN,4.91,35.62
MDW,4.96,33.30
RSW,5.01,33.81
YKM,5.05,16.01
ONT,5.05,26.74
RNO,5.08,27.86
RAP,5.14,31.30
TPA,5.18,34.20
SMF,5.22,28.45
BWI,5.23,33.93
CLL,5.25,30.40
LWB,5.29,35.27
BFL,5.31,32.72
DCA,5.31,33.16
HOU,5.41,30.54
ISN,5.41,39.12
DBQ,5.42,25.28
STL,5.48,32.86
LMT,5.49,32.28
COD,5.54,30.30
BOI,5.57,30.38
BGM,5.61,29.00
MCO,5.63,36.52
DRO,5.78,30.98
FNT,5.79,35.14
TUS,5.79,29.51
PIT,5.79,33.57
ABQ,5.87,29.58
MKE,5.88,34.43
PSP,5.91,31.32
ELM,5.91,40.06
JAC,5.93,34.93
STT,5.98,40.40
FSM,6.00,28.90
RDU,6.02,33.95
LRD,6.04,29.52
ACK,6.06,34.25
BIS,6.07,31.57
SAT,6.12,31.36
CLD,6.17,25.23
RDM,6.20,31.96
ATL,6.23,40.10
AUS,6.31,32.10
IPL,6.31,24.80
AZO,6.38,32.44
SBA,6.40,30.81
IND,6.44,34.10
SBP,6.45,31.53
IAD,6.47,39.84
MRY,6.47,30.07
CHO,6.49,37.46
MBS,6.50,30.80
ROW,6.53,28.70
LFT,6.54,32.11
JAX,6.56,33.20
BNA,6.57,33.22
EUG,6.61,30.73
DAL,6.64,30.38
PVD,6.68,34.73
EAU,6.72,32.60
MLB,6.76,32.88
HRL,6.77,28.87
TRI,6.80,36.09
ILM,6.81,34.62
CLE,6.85,37.23
MCI,6.86,33.03
SPI,6.93,30.16
PNS,6.93,31.87
CIU,6.94,34.21
BDL,7.01,34.45
JAN,7.01,32.45
TXK,7.02,29.62
CRP,7.07,28.92
PAH,7.07,34.56
SJT,7.09,29.57
BOS,7.10,38.27
GPT,7.11,32.54
GTR,7.14,38.27
FAT,7.20,32.96
MOT,7.22,34.22
MLU,7.22,36.60
PHL,7.22,38.93
PBI,7.30,37.88
SCE,7.31,37.74
FLL,7.33,36.36
ELP,7.35,30.20
HOB,7.36,36.51
BHM,7.38,32.39
GGG,7.44,26.56
MTJ,7.52,34.11
CHS,7.54,35.24
CID,7.56,32.45
MKG,7.61,32.37
AEX,7.62,33.46
LEX,7.63,34.49
ORF,7.69,36.25
CMH,7.70,35.41
SDF,7.72,34.70
PHF,7.72,37.02
MOB,7.79,34.39
PWM,7.80,40.60
ECP,7.82,32.98
BUF,7.86,36.33
DAY,7.87,35.34
MHT,7.88,36.34
MYR,7.89,34.00
OMA,7.93,34.01
EWN,7.93,37.46
ALB,7.96,35.04
LBB,7.97,28.87
MGM,8.01,36.57
AVL,8.04,38.92
ISP,8.06,37.07
LAW,8.06,33.32
BTR,8.10,34.72
MFE,8.10,33.85
MAF,8.13,29.99
DHN,8.15,36.77
EVV,8.16,33.65
ABI,8.19,32.00
SHV,8.22,37.00
ORD,8.24,48.16
STX,8.25,36.59
VLD,8.25,35.76
ACT,8.26,31.78
HSV,8.27,36.84
CAK,8.29,37.25
ATW,8.30,35.17
CSG,8.30,34.84
GNV,8.32,37.52
GRB,8.35,36.33
GRR,8.37,36.71
FAR,8.37,37.26
FWA,8.38,34.06
SJU,8.39,37.87
CMX,8.41,31.60
JFK,8.42,46.48
BMI,8.43,35.85
BRO,8.43,32.11
MFR,8.44,36.20
DIK,8.44,37.32
ABE,8.46,37.69
CHA,8.53,36.34
FAY,8.53,35.09
EGE,8.61,45.30
MDT,8.62,36.31
ABY,8.63,35.49
OAJ,8.64,38.11
TOL,8.65,30.70
TLH,8.70,34.50
RIC,8.72,37.27
ROC,8.72,38.72
MSN,8.75,36.76
GSP,8.80,36.85
LIT,8.81,34.61
GSO,8.82,38.83
JLN,8.82,28.38
SAF,8.84,30.50
GUC,8.92,33.28
LGA,8.94,45.07
OKC,9.00,34.07
SBN,9.04,38.56
AMA,9.06,30.88
SAV,9.11,37.55
GRI,9.16,28.13
LYH,9.18,32.67
GRK,9.22,34.99
PIA,9.26,35.18
DSM,9.26,35.88
XNA,9.33,36.45
PIE,9.34,52.05
AGS,9.41,40.37
BTV,9.62,41.76
BGR,9.63,38.22
TVC,9.69,35.70
BPT,9.70,37.74
UTM,9.74,39.40
HPN,9.76,40.68
ICT,9.77,36.45
COS,9.84,36.02
GCK,9.85,32.65
SGF,9.86,36.27
CRW,9.94,40.27
SPS,10.02,33.05
ART,10.02,41.42
TUL,10.05,35.73
LAN,10.10,35.48
MLI,10.11,35.56
SYR,10.14,41.38
MEI,10.34,40.76
MHK,10.36,33.17
BQN,10.37,35.01
VPS,10.71,37.09
BQK,10.72,39.53
ASE,10.75,32.72
FSD,10.84,36.69
CWA,11.01,36.60
RFD,11.38,29.92
AVP,11.46,40.09
TYS,11.70,41.24
ROA,11.84,42.23
SFO,11.94,45.00
LNK,12.00,40.87
CAE,12.33,42.87
EWR,13.04,48.37
MOD,13.48,38.40
PSE,13.52,40.43
SWF,13.66,41.80
ACV,13.76,40.61
MQT,14.01,53.51
CMI,14.26,43.91
RDD,15.72,40.46
SLE,15.89,27.60
OTH,15.97,40.94
CIC,15.98,40.74
SUX,16.65,42.70
SOP,16.82,37.76
COU,17.21,38.00
