ABE,2735,2699
ABQ,1515,1570
ALB,2639,2629
ALO,563,563
ANC,1097,1096
ART,609,610
ASE,1066,1082
ATL,14946,14863
ATW,3606,3577
AUS,3635,3798
AVL,1357,1357
AVP,1908,1927
AZO,1779,1777
BDL,5653,5701
BGM,1,
BHM,1895,1877
BIL,186,185
BIS,348,347
BMI,1175,1175
BNA,8476,8450
BOI,595,672
BOS,13388,13616
BTR,85,85
BTV,1870,1871
BUF,6797,6756
BWI,6172,6148
BZN,343,350
CAE,2021,1990
CAK,1933,1931
CHA,1149,1149
CHO,848,848
CHS,2124,2119
CID,4302,4420
CLE,10146,9894
CLT,12540,13104
CMH,9144,9459
CMI,3985,3986
CMX,1407,1407
COS,2739,2753
COU,304,304
CRW,1717,1717
CVG,8546,8254
CWA,2932,2935
DAL,45,45
DAY,5379,5237
DBQ,921,924
DCA,13343,13339
DEN,10541,10178
DFW,15364,15161
DLH,1715,1726
DSM,7931,8350
DTW,12245,11988
EAU,1334,1336
EGE,249,250
ELM,93,94
ELP,2270,2268
EVV,2655,2654
EWR,13535,13481
FAI,82,82
FAR,4341,4332
FCA,168,168
FLL,3281,3283
FNT,359,360
FOE,164,165
FSD,4833,4824
FWA,4541,4544
GEG,66,65
GRB,5529,5525
GRR,4464,4353
GSO,1810,1771
GSP,1474,1486
GUC,8,8
HDN,150,150
HNL,1148,1150
HPN,3015,3017
HSV,2338,2305
IAD,5120,5083
IAH,11943,11670
ICT,5229,5207
ILM,360,361
IND,5484,5448
JAC,570,765
JAN,313,313
JAX,3085,3028
JFK,3610,3633
KOA,55,
LAN,2354,2355
LAR,,1
LAS,7341,7254
LAX,15879,15261
LBB,1,
LEX,4108,4108
LGA,19689,19341
LGB,420,420
LIT,5448,5442
LNK,2550,2529
LSE,385,385
MBS,2064,2041
MCI,8810,8941
MCO,6579,6603
MDT,3811,3841
MEM,5586,5586
MHK,1005,1005
MHT,1010,1009
MIA,7462,7427
MKE,6862,6864
MKG,1359,1358
MLI,3966,3774
MOB,287,288
MQT,688,688
MSN,5716,5766
MSO,174,174
MSP,13105,13175
MSY,2469,2889
MTJ,277,277
OAK,176,178
OGG,25,80
OKC,5038,5059
OMA,6419,6534
ONT,59,59
ORF,2000,2240
ORH,60,60
PAH,1338,1338
PBI,1416,1414
PDX,4427,4437
PHL,13252,13030
PHX,9585,9599
PIA,3095,3105
PIT,7067,7042
PNS,571,571
PSP,731,733
PVD,1737,1733
PWM,1306,1381
RAP,1124,1134
RDU,5343,5329
RIC,4942,4771
RNO,763,763
ROA,821,769
ROC,5524,5371
RST,1442,1443
RSW,2005,2005
SAN,5578,6066
SAT,3241,3678
SAV,1839,1852
SBN,3350,3349
SCE,167,168
SDF,2136,2360
SEA,9371,9340
SFO,14742,14237
SGF,3976,3970
SHV,29,27
SJC,1789,1757
SJU,1448,1405
SLC,6168,6303
SMF,1435,1456
SNA,4508,4555
SPI,2545,2544
SRQ,360,360
STL,6817,6643
STT,70,111
SUX,564,564
SWF,103,103
SYR,5351,5382
TOL,882,884
TPA,4441,4460
TRI,664,664
TUL,5675,5700
TUS,1481,1480
TVC,3702,3708
TYS,5436,5354
VPS,31,31
XNA,6226,6231
clk: 17.758 ms
