ABE,10173,10037
ABQ,5159,5217
ALB,10629,10623
ALO,563,563
ANC,4025,4024
ART,609,610
ASE,2365,2361
ATL,51996,51188
ATW,14571,14536
AUS,15919,16582
AVL,2146,2147
AVP,5764,5869
AZO,12011,11995
BDL,22236,23018
BGM,1,1
BHM,8205,8232
BIL,604,606
BIS,922,920
BMI,9132,9127
BNA,28604,29100
BOI,4146,4224
BOS,48774,48649
BTR,1056,1054
BTV,5999,5934
BUF,23443,23524
BWI,24587,24601
BZN,1974,1958
CAE,9420,8366
CAK,7120,7107
CHA,4732,4735
CHO,848,848
CHS,8475,8519
CID,22484,23049
CLE,38302,37672
CLT,41289,42976
CMH,32958,32492
CMI,14510,14479
CMX,2018,2019
COS,10985,11015
COU,304,304
CPR,134,135
CRW,5749,5751
CVG,35649,35136
CWA,10864,10869
DAB,26,26
DAL,2053,2054
DAY,15456,15174
DBQ,6966,6960
DCA,52077,52071
DEN,40039,39171
DFW,55535,54830
DLH,2474,2486
DSM,29889,31454
DTW,47186,46513
EAU,1944,1947
EGE,1160,1160
ELM,93,94
ELP,6510,6510
EVV,11693,11689
EWR,51856,50377
FAI,82,82
FAR,11583,11626
FCA,512,510
FLL,10177,10179
FNT,5053,5055
FOE,164,165
FSD,14104,14053
FWA,17383,17376
GEG,1273,1268
GJT,6,18
GPT,234,233
GRB,23116,23087
GRR,22009,21658
GSO,5725,5795
GSP,8256,8426
GTF,23,24
GUC,24,24
HDN,932,927
HNL,4176,4178
HPN,17884,17873
HSV,6300,6322
IAD,21680,20656
IAH,39176,39069
ICT,20646,20631
ILM,360,361
IND,22596,22567
JAC,2148,2650
JAN,952,953
JAX,9811,10270
JFK,18138,18257
KOA,1031,
LAN,9569,9578
LAR,,1
LAS,32931,32817
LAX,54056,52091
LBB,1,
LEX,13159,13159
LGA,73942,72905
LGB,2408,2408
LIT,16051,16048
LNK,9542,9220
LSE,7418,7417
MBS,8515,8461
MCI,28775,29105
MCN,,1
MCO,25460,25260
MDT,12603,12506
MDW,,1
MEM,24523,24735
MHK,1048,1049
MHT,6046,6047
MIA,24620,24592
MKE,24672,24432
MKG,2052,2052
MLI,15539,14679
MOB,731,732
MQT,2404,2441
MSN,27187,26959
MSO,622,622
MSP,57770,59323
MSY,9294,9954
MTJ,605,605
OAK,1851,1763
OGG,409,1440
OKC,15883,15911
OMA,25325,25896
ONT,120,121
ORF,8662,9219
ORH,60,60
PAH,1985,1986
PBI,4588,4588
PDX,15684,16277
PHL,49284,47655
PHX,36430,36475
PIA,17359,17356
PIH,,1
PIT,25650,26026
PNS,1949,1942
PSP,3127,3127
PUB,,1
PVD,10325,10307
PWM,3323,3377
RAP,2962,2973
RDU,20042,20888
RFD,,2
RIC,14759,14589
RNO,2861,2860
ROA,4537,4049
ROC,19636,19366
ROW,,1
RST,11854,11852
RSW,5855,5857
SAN,21478,23670
SAT,11509,12840
SAV,7377,7356
SBN,11585,11588
SCE,167,168
SDF,15587,15818
SEA,32625,33372
SFO,43073,41505
SGF,15920,15634
SHV,457,455
SJC,8832,8759
SJU,7832,7457
SLC,21669,21778
SMF,7009,7023
SNA,16781,17468
SPI,10128,10121
SRQ,360,360
STL,26122,26415
STT,70,440
SUX,564,564
SWF,1989,1985
SYR,16989,16979
TOL,6929,6930
TPA,16030,16212
TRI,1029,1030
TUL,16525,16377
TUS,6145,6139
TVC,15095,15066
TYS,16638,16567
VPS,354,354
XNA,20669,20683
