-1188,-1062,1
-1062,-936,0
-936,-810,0
-810,-684,0
-684,-558,7
-558,-432,6
-432,-306,2
-306,-180,4
-180,-54,10786
-54,72,44539558
72,198,1993306
198,324,215398
324,450,32900
450,576,7003
576,702,2561
702,828,1548
828,954,1162
954,1080,695
1080,1206,402
1206,1332,175
1332,1458,100
1458,1584,28
1584,1710,16
1710,1836,6
1836,1962,4
1962,2088,0
2088,2214,0
2214,2340,0
2340,2466,3
2466,2592,0
2592,2718,1
