2000,ABE,47,36
2000,ABQ,40,38
2000,ADQ,30,37
2000,ALB,40,40
2000,AMA,45,45
2000,ANC,37,40
2000,ATL,41,45
2000,AUS,38,40
2000,AVL,34,43
2000,AVP,56,51
2000,AZO,47,49
2000,BDL,35,36
2000,BET,38,39
2000,BGM,48,50
2000,BHM,35,38
2000,BIL,44,39
2000,BIS,38,37
2000,BNA,39,38
2000,BOI,38,43
2000,BOS,40,40
2000,BQN,,30
2000,BRO,56,0
2000,BRW,58,57
2000,BTR,45,47
2000,BTV,44,36
2000,BUF,41,44
2000,BUR,38,36
2000,BWI,38,35
2000,BZN,35,40
2000,CAE,37,40
2000,CAK,21,26
2000,CDV,38,37
2000,CHA,31,39
2000,CHS,45,48
2000,CID,53,46
2000,CLE,40,42
2000,CLT,36,37
2000,CMH,40,41
2000,COS,42,44
2000,CRP,42,37
2000,CRW,24,39
2000,CVG,39,39
2000,DAB,51,47
2000,DAL,40,38
2000,DAY,48,44
2000,DCA,35,37
2000,DEN,40,38
2000,DFW,38,37
2000,DLH,43,42
2000,DRO,30,21
2000,DSM,46,46
2000,DTW,40,44
2000,DUT,26,25
2000,EGE,34,41
2000,ELM,33,43
2000,ELP,39,37
2000,ERI,40,50
2000,EUG,43,37
2000,EWR,41,42
2000,FAI,34,37
2000,FAR,36,48
2000,FAT,62,15
2000,FAY,35,34
2000,FCA,37,40
2000,FLL,42,43
2000,FNT,37,45
2000,FSD,46,42
2000,FWA,55,66
2000,GEG,40,41
2000,GFK,44,37
2000,GPT,55,35
2000,GRB,46,58
2000,GRR,42,52
2000,GSO,41,47
2000,GSP,39,41
2000,GTF,29,34
2000,GUC,27,28
2000,HDN,38,37
2000,HLN,38,27
2000,HNL,30,30
2000,HOU,40,36
2000,HPN,38,46
2000,HRL,31,33
2000,HSV,38,38
2000,IAD,41,36
2000,IAH,37,36
2000,ICT,49,45
2000,ILM,29,36
2000,IND,41,42
2000,ISP,31,30
2000,ITH,28,41
2000,ITO,24,27
2000,JAC,45,43
2000,JAN,40,37
2000,JAX,40,41
2000,JFK,41,35
2000,JNU,40,38
