ABE,5680,5575
ABQ,2988,3043
ALB,4912,4898
ALO,563,563
ANC,2249,2247
ART,609,610
ASE,1745,1772
ATL,29005,28541
ATW,7500,7471
AUS,7734,8227
AVL,2146,2147
AVP,3719,3777
AZO,4428,4426
BDL,11274,11722
BGM,1,
BHM,3877,3889
BIL,377,376
BIS,922,920
BMI,2573,2573
BNA,16040,16180
BOI,2103,2174
BOS,26993,27026
BTR,85,85
BTV,2879,2817
BUF,13278,13315
BWI,13195,13170
BZN,1067,1050
CAE,4478,4035
CAK,3990,3980
CHA,2592,2591
CHO,848,848
CHS,4420,4461
CID,9952,10104
CLE,20620,20036
CLT,23723,24577
CMH,17976,18313
CMI,7679,7650
CMX,2018,2019
COS,6044,6066
COU,304,304
CRW,3651,3651
CVG,17405,16916
CWA,6928,6931
DAL,938,937
DAY,8435,8168
DBQ,2912,2914
DCA,29604,29595
DEN,21136,20784
DFW,29980,29571
DLH,2474,2486
DSM,15865,16736
DTW,24428,23862
EAU,1944,1947
EGE,503,504
ELM,93,94
ELP,4385,4384
EVV,5858,5857
EWR,28370,27616
FAI,82,82
FAR,7775,7783
FCA,382,381
FLL,4691,4694
FNT,1665,1665
FOE,164,165
FSD,8928,8924
FWA,8134,8136
GEG,194,190
GRB,12104,12092
GRR,10735,10381
GSO,2156,2189
GSP,2960,2984
GUC,22,22
HDN,482,482
HNL,2078,2080
HPN,8482,8483
HSV,4366,4386
IAD,10696,10198
IAH,22753,22248
ICT,11497,11482
ILM,360,361
IND,11486,11456
JAC,1270,1658
JAN,313,313
JAX,5373,5839
JFK,9511,9617
KOA,228,
LAN,4955,4961
LAR,,1
LAS,16039,15951
LAX,30719,29535
LBB,1,
LEX,7061,7063
LGA,40284,39365
LGB,1152,1151
LIT,10341,10339
LNK,5314,5301
LSE,3501,3501
MBS,4339,4316
MCI,16721,17236
MCO,13729,13739
MDT,6335,6372
MEM,12470,12468
MHK,1048,1049
MHT,2325,2325
MIA,14216,14186
MKE,14278,14267
MKG,2052,2052
MLI,7414,7050
MOB,287,288
MQT,1418,1452
MSN,12957,12909
MSO,392,391
MSP,28492,29380
MSY,5376,5930
MTJ,542,542
OAK,176,178
OGG,136,364
OKC,9542,9716
OMA,13448,13790
ONT,59,59
ORF,3730,4193
ORH,60,60
PAH,1985,1986
PBI,2338,2336
PDX,8116,8138
PHL,27285,26697
PHX,19465,19419
PIA,7614,7624
PIT,13081,13317
PNS,725,720
PSP,1508,1510
PVD,3169,3156
PWM,2304,2411
RAP,2102,2111
RDU,10451,10851
RIC,8698,8528
RNO,1492,1492
ROA,2113,1859
ROC,10579,10522
RST,5266,5266
RSW,3385,3385
SAN,11341,12524
SAT,5802,6419
SAV,3909,3887
SBN,6897,6897
SCE,167,168
SDF,7023,7253
SEA,17905,18447
SFO,25837,24615
SGF,7995,7839
SHV,29,27
SJC,3232,3200
SJU,3341,3213
SLC,12678,12805
SMF,2934,2954
SNA,8664,8712
SPI,5922,5921
SRQ,360,360
STL,13460,13283
STT,70,197
SUX,564,564
SWF,103,103
SYR,9756,9781
TOL,2871,2872
TPA,8401,8414
TRI,1029,1030
TUL,9989,9955
TUS,2937,2936
TVC,8155,8132
TYS,10281,10209
VPS,31,31
XNA,12604,12611
