MWH,-12.27,17.58
IMT,-8.07,27.96
AZA,-6.36,15.09
VEL,-5.43,15.66
INL,-4.77,30.98
DRT,-4.30,34.26
BLI,-4.27,27.83
CNY,-4.06,16.65
BTM,-3.23,21.45
LWS,-3.14,19.01
AKN,-3.11,15.24
WYS,-2.94,15.50
TEX,-1.80,19.82
PIH,-1.77,21.53
IYK,-1.69,15.55
FLG,-1.68,24.54
OXR,-1.36,16.60
GST,-1.20,25.90
SHD,-1.06,9.13
PMD,-1.05,31.74
BJI,-0.68,22.22
SPN,-0.60,8.20
EKO,-0.53,22.05
HIB,-0.42,20.59
ADK,-0.26,27.79
SMX,-0.14,19.32
SUN,-0.03,20.00
EFD,0.00,
BFF,0.00,
PUB,0.00,
ILE,0.06,14.08
BRD,0.31,27.99
RHI,0.35,25.59
TWF,0.47,23.18
ADQ,0.49,25.05
YUM,0.51,23.46
HLN,0.62,25.55
IPL,0.67,23.09
ABR,0.75,20.86
FAI,0.76,24.05
UTM,0.87,25.27
KTN,0.91,27.52
SEA,0.97,30.99
BET,1.00,21.88
APN,1.02,31.81
JNU,1.09,31.66
CPR,1.20,26.29
SLC,1.25,28.95
PHX,1.26,28.24
LAR,1.28,41.46
MVY,1.40,35.39
SCC,1.43,29.57
CDC,1.55,21.12
OGG,1.56,29.29
ITO,1.61,18.44
IDA,1.68,24.26
SNA,1.71,23.90
ANC,1.75,32.02
LIH,1.84,24.94
HTS,1.90,25.55
KOA,1.93,27.75
YAK,1.94,35.69
GTF,1.95,25.41
FCA,1.99,25.41
LGB,2.04,30.34
GCC,2.08,30.93
BKG,2.10,26.82
BZN,2.21,26.58
MSO,2.24,25.34
PSC,2.31,28.59
BIL,2.37,25.99
SIT,2.40,31.32
ORH,2.48,39.48
ACK,2.48,34.38
OME,2.49,25.65
RKS,2.50,26.48
LAS,2.50,29.42
SGU,2.53,21.50
PDX,2.63,29.91
ESC,2.77,31.02
RST,2.89,26.83
OTZ,2.96,24.72
LSE,3.00,28.54
DLG,3.01,30.42
MEM,3.05,34.13
CVG,3.06,36.00
DLH,3.16,29.87
PIE,3.20,44.94
OAK,3.21,25.98
GEG,3.27,26.67
SJC,3.31,26.03
GJT,3.33,28.89
LAX,3.33,33.75
CDV,3.34,33.99
DEN,3.37,33.60
DTW,3.43,38.61
WRG,3.45,32.94
ITH,3.46,37.47
PLN,3.51,31.27
MMH,3.52,28.65
COD,3.54,28.18
CYS,3.55,26.83
CLD,3.56,22.76
MSP,3.57,38.94
CLT,3.60,31.05
BGM,3.73,27.53
MDW,3.74,31.37
GFK,3.75,33.46
DFW,3.81,41.75
DBQ,3.84,25.86
SAN,3.88,28.78
BUR,3.90,24.50
SRQ,3.94,31.59
IAH,3.97,34.89
PSG,3.98,31.95
HDN,4.03,30.10
RSW,4.04,32.46
HNL,4.08,36.05
DCA,4.09,31.74
IAD,4.22,37.81
TPA,4.23,32.71
BIS,4.26,31.10
TRI,4.37,35.18
SCE,4.39,33.56
DUT,4.41,17.72
MCO,4.44,34.82
RNO,4.47,26.90
ONT,4.47,25.84
EYW,4.59,36.41
MSY,4.62,30.71
PSP,4.63,29.70
SMF,4.64,27.51
SBA,4.64,28.64
RDM,4.64,30.67
EAU,4.65,34.16
BWI,4.65,32.25
HOU,4.66,29.44
STL,4.69,31.88
RAP,4.71,30.04
BFL,4.72,30.84
ABQ,4.74,28.06
IND,4.78,33.17
CLE,4.82,35.00
BOI,4.91,29.32
PAH,4.93,32.95
FSM,4.96,27.79
PIT,4.99,32.56
ACY,4.99,33.17
AZO,4.99,29.52
CHO,5.01,35.54
CMX,5.02,32.66
YKM,5.05,16.01
DRO,5.07,30.99
EVV,5.11,31.91
ERI,5.12,28.24
MIA,5.13,41.36
TUS,5.15,28.52
MKE,5.23,33.15
CLL,5.26,29.25
ELM,5.28,35.52
RDU,5.29,33.48
DAL,5.30,28.65
MTJ,5.31,31.51
LCH,5.33,30.83
ISN,5.41,39.12
BNA,5.45,31.46
TYR,5.45,26.46
MGM,5.51,36.08
PVD,5.54,32.73
SAT,5.57,30.72
JAX,5.59,32.25
MKG,5.60,31.97
MCI,5.61,31.41
STT,5.65,39.44
AUS,5.65,31.43
JAC,5.68,33.27
TOL,5.78,29.20
LWB,5.84,37.60
FAT,5.87,31.72
MRY,5.89,29.54
LFT,5.91,31.15
SBP,5.92,30.55
GPT,5.92,30.84
MBS,5.94,31.33
EUG,5.97,30.49
ISP,5.99,32.81
AEX,6.00,33.10
GUC,6.02,31.44
CID,6.02,31.13
PHL,6.03,37.99
BRW,6.04,33.31
BDL,6.11,33.51
FLL,6.14,35.09
ABY,6.14,33.86
ELP,6.17,29.33
AVL,6.21,36.24
ORD,6.21,45.12
MYR,6.26,33.51
PNS,6.28,31.10
CRP,6.29,28.36
GTR,6.29,37.27
CMH,6.33,33.43
SHV,6.33,34.99
MLU,6.35,36.08
MHT,6.35,34.28
BOS,6.41,37.78
PFN,6.43,33.53
TVC,6.45,34.57
SPI,6.48,31.48
CHA,6.50,35.01
MOB,6.51,33.04
HSV,6.51,35.37
LEX,6.53,33.81
ILM,6.55,34.40
EWN,6.58,36.57
JAN,6.60,31.56
OMA,6.60,32.04
TXK,6.61,30.21
PBI,6.62,36.64
FAR,6.66,34.63
GRB,6.68,34.21
BUF,6.69,35.13
ALB,6.70,33.11
ECP,6.70,32.43
HRL,6.71,28.80
MFE,6.72,31.53
MDT,6.76,34.43
GGG,6.77,27.17
LAN,6.82,33.87
LAW,6.82,33.24
BHM,6.83,32.03
DHN,6.84,36.50
PWM,6.86,38.23
LRD,6.87,28.45
BMI,6.87,34.24
SBN,6.88,36.02
MOT,6.88,32.66
CIU,6.94,34.21
DAY,6.96,34.12
CHS,6.99,34.46
BRO,6.99,29.56
ROC,7.01,37.35
DAB,7.01,33.91
PIA,7.02,33.06
SDF,7.03,33.05
MSN,7.03,33.60
CSG,7.09,34.77
ATL,7.11,40.62
SJT,7.14,27.76
FWA,7.16,33.61
GRR,7.16,34.32
BTR,7.17,33.30
FNT,7.19,34.30
EGE,7.24,43.11
ORF,7.24,34.38
GSP,7.24,35.22
BTV,7.28,39.06
RIC,7.33,35.72
DSM,7.33,33.36
BQN,7.34,35.09
ATW,7.35,34.93
HOB,7.36,36.51
JFK,7.39,45.06
ICT,7.39,34.44
ABE,7.40,36.33
SJU,7.41,38.17
SAF,7.41,29.67
CWA,7.47,32.51
LBB,7.48,28.37
MLI,7.55,33.43
ACT,7.57,30.57
BQK,7.63,36.50
VLD,7.66,35.07
LMT,7.67,36.37
TLH,7.67,35.99
HPN,7.68,37.65
MAF,7.70,29.43
CRW,7.71,37.55
XNA,7.72,36.70
LYH,7.77,36.97
STX,7.82,35.72
MEI,7.83,39.20
SYR,7.86,38.10
OKC,7.87,32.87
TYS,7.87,37.99
ROW,7.90,28.25
GNV,7.94,37.71
CAK,8.00,36.71
TUL,8.05,33.40
AMA,8.10,29.66
PHF,8.12,37.07
FSD,8.15,34.93
OAJ,8.18,37.01
SAV,8.18,36.72
LIT,8.19,33.34
SPS,8.22,30.39
BGR,8.22,37.25
MFR,8.22,34.75
LGA,8.23,43.26
GRK,8.26,33.56
COS,8.29,33.55
GSO,8.35,37.11
MLB,8.40,35.31
SGF,8.42,35.12
DIK,8.44,37.32
AGS,8.52,38.38
FAY,8.54,35.91
ROA,8.58,38.15
VPS,8.78,34.77
JLN,8.82,28.38
ABI,8.91,31.31
AVP,8.91,38.87
LNK,9.09,37.33
GRI,9.16,28.13
MHK,9.30,32.08
ASE,9.36,31.50
FLO,9.63,38.89
BPT,9.66,37.71
GCK,9.85,32.65
ART,10.02,41.42
COU,10.15,33.15
CAE,10.40,40.10
SWF,10.41,38.56
PSE,10.44,37.38
PIR,10.60,21.14
SFO,10.74,44.26
SUX,11.05,39.82
RFD,11.38,29.92
CMI,12.01,41.89
ALO,12.07,37.49
ACV,12.12,39.79
MQT,12.30,53.99
EWR,13.20,48.87
OTH,14.02,40.63
CIC,14.35,40.83
RDD,14.48,41.06
MOD,14.50,39.99
CEC,14.82,42.87
SLE,15.89,27.60
SOP,16.82,37.76
GUM,18.57,54.74
TTN,20.28,50.84
PPG,23.06,94.47
MCN,23.12,49.83
ILG,25.76,61.44
TUP,28.51,49.19
HHH,29.43,53.63
FOE,30.35,50.45
clk: 522.755 ms
