-1437,-1302,12
-1302,-1167,20
-1167,-1032,6
-1032,-897,58
-897,-762,60
-762,-627,62
-627,-492,54
-492,-357,42
-357,-222,60
-222,-87,574
-87,48,290517558
48,183,18165378
183,318,1268922
318,453,157898
453,588,28786
588,723,10380
723,858,7154
858,993,4716
993,1128,2680
1128,1263,1420
1263,1398,680
1398,1533,544
1533,1668,104
1668,1803,28
1803,1938,18
1938,2073,8
2073,2208,2
2208,2343,0
2343,2478,6
2478,2613,2
