9E,2007,517702
9E,2008,524416
9E,2009,525946
9E,2010,522728
9E,2013,593402
AA,1988,1389514
AA,1989,1446504
AA,1990,1424120
AA,1991,1450382
AA,1992,1564742
AA,1993,1573392
AA,1994,1444554
AA,1995,1376942
AA,1996,1311078
AA,1997,1327908
AA,1998,1307838
AA,1999,1385306
AA,2000,1484530
AA,2001,1433970
AA,2002,1704878
AA,2003,1504482
AA,2004,1397096
AA,2005,1347138
AA,2006,1287194
AA,2007,1267714
AA,2008,1209770
AA,2009,1103194
AA,2010,1081926
AA,2011,1076358
AA,2012,1050440
AA,2013,1075782
AA,2014,265414
AL,1988,722118
AQ,2000,22072
AQ,2001,107596
AQ,2006,70774
AQ,2007,92720
AQ,2008,15600
AS,1988,179644
AS,1989,178244
AS,1990,195868
AS,1991,197904
AS,1992,204414
AS,1993,196862
AS,1994,234950
AS,1995,270248
AS,1996,288582
AS,1997,295500
AS,1998,304440
AS,1999,312196
AS,2000,308342
AS,2001,312894
AS,2002,318388
AS,2003,323186
AS,2004,333984
AS,2005,316194
AS,2006,318808
AS,2007,320370
AS,2008,302204
AS,2009,274644
AS,2010,273900
AS,2011,287452
AS,2012,295138
AS,2013,309486
AS,2014,73334
B6,2003,134368
B6,2004,179668
B6,2005,222100
B6,2006,311464
B6,2007,382900
B6,2008,392182
B6,2009,388672
B6,2010,402868
B6,2011,431940
B6,2012,458112
B6,2013,483554
B6,2014,120364
CO,1988,914062
CO,1989,820644
CO,1990,855140
CO,1991,849468
CO,1992,843948
CO,1993,839120
CO,1994,969668
CO,1995,868850
CO,1996,828820
CO,1997,806698
CO,1998,798546
CO,1999,800028
CO,2000,786072
CO,2001,754562
CO,2002,650492
CO,2003,605484
CO,2004,598658
CO,2005,593322
CO,2006,618778
CO,2007,646302
CO,2008,596910
CO,2009,516318
CO,2010,478542
CO,2011,490636
DH,2003,583200
DH,2004,529910
DH,2005,272984
DL,1988,1507966
DL,1989,1566640
DL,1990,1648124
DL,1991,1749582
DL,1992,1833186
DL,1993,1797792
DL,1994,1749052
DL,1995,1768038
DL,1996,1776612
DL,1997,1843700
DL,1998,1830190
DL,1999,1828260
DL,2000,1816058
DL,2001,1670472
DL,2002,1457516
DL,2003,1321234
DL,2004,1375276
DL,2005,1316604
DL,2006,1012172
DL,2007,951778
DL,2008,903862
DL,2009,856014
DL,2010,1465946
DL,2011,1464662
DL,2012,1453758
DL,2013,1509340
DL,2014,360448
EA,1988,778584
EA,1989,339408
EA,1990,504026
EV,2003,547424
EV,2004,557722
EV,2005,609294
EV,2006,546286
EV,2007,572468
EV,2008,561150
EV,2009,598000
EV,2010,639842
EV,2011,655690
EV,2012,1481710
EV,2013,1497392
EV,2014,347912
F9,2005,106510
F9,2006,180362
F9,2007,195520
F9,2008,191524
