MWH,-12.27,17.58
IMT,-6.51,31.86
DRT,-6.18,30.76
MKK,-4.57,16.24
LAR,-4.42,36.63
INL,-4.34,30.12
LNY,-2.99,6.56
HIB,-1.80,25.61
APN,-1.26,30.07
BJI,-1.16,22.50
BRD,-1.11,24.30
ABR,-0.99,21.21
IYK,-0.82,16.54
WYS,-0.21,18.36
SMX,-0.02,18.56
BFF,0.00,0.00
BFI,0.00,
CBM,0.00,
FMN,0.00,0.00
LBF,0.00,
OGD,0.00,0.00
RCA,0.00,
SKA,0.00,
LWS,0.28,22.07
PMD,0.34,21.01
ROP,0.51,19.35
PIH,0.62,21.44
OXR,0.70,17.28
ITO,0.77,16.71
LIH,0.81,23.26
UTM,0.87,25.27
PUB,1.15,16.88
RHI,1.26,28.16
SUN,1.29,19.45
FLG,1.36,21.31
EKO,1.43,21.43
BKG,1.47,25.11
KOA,1.48,27.17
OGG,1.52,29.09
SHD,1.68,30.99
ESC,1.84,33.95
VCT,1.94,21.00
CDC,2.07,19.63
BTM,2.12,21.51
MVY,2.12,42.81
HLN,2.16,22.74
MMH,2.19,27.29
VIS,2.22,11.62
BLI,2.27,21.65
SCE,2.43,27.60
TWF,2.49,23.87
GLH,2.50,0.71
CLD,2.54,20.14
YUM,2.56,22.69
TEX,2.61,24.72
CCR,2.67,15.88
SCK,2.68,19.27
IPL,2.96,22.01
CYS,2.97,26.20
TVL,3.01,17.04
CPR,3.05,23.99
GCC,3.09,31.32
HTS,3.17,19.01
ACT,3.20,25.36
ILE,3.20,23.82
HNL,3.23,33.89
SNA,3.24,22.72
SPN,3.27,22.24
CLL,3.30,26.74
SLC,3.30,26.66
COD,3.32,27.00
IDA,3.32,22.59
PIE,3.32,28.14
LGB,3.35,27.53
EAU,3.39,27.78
EFD,3.41,17.10
RKS,3.43,28.03
TYR,3.43,24.86
AZA,3.45,27.53
PHX,3.46,27.19
SGU,3.46,22.71
GTF,3.47,22.29
MSO,3.52,25.19
FCA,3.54,25.72
SPS,3.63,24.98
MEM,3.65,30.28
SJC,3.66,24.14
MOT,3.69,27.50
BIS,3.73,26.08
MSP,3.73,35.25
DIK,3.81,32.31
GJT,3.82,27.44
LAW,3.83,27.56
BPT,3.84,26.65
ISN,3.87,38.52
DTW,3.96,34.76
SBA,3.97,25.80
CVG,3.98,29.18
GUM,3.98,46.32
DLH,4.03,28.43
ADQ,4.18,26.36
BIL,4.19,23.58
MDW,4.19,29.26
LCH,4.20,31.28
PAH,4.21,32.35
BZN,4.22,25.00
MRY,4.22,25.02
RDM,4.22,26.92
CLT,4.25,26.57
SJT,4.25,26.32
SBP,4.27,26.78
GCN,4.29,12.65
OAK,4.29,24.07
STL,4.34,27.78
PSC,4.36,25.48
BFL,4.42,27.56
GGG,4.45,24.87
GCK,4.46,29.67
JLN,4.52,27.88
GFK,4.54,28.80
BNA,4.60,27.09
TXK,4.61,27.04
BUR,4.64,22.55
RAP,4.64,27.72
LWB,4.73,32.25
HVN,4.77,26.58
LAX,4.77,30.20
DAL,4.82,24.03
DCA,4.82,27.47
HOU,4.83,25.20
LAS,4.85,27.94
MKG,4.87,30.60
IAH,4.88,32.57
ITH,4.91,21.45
DFW,4.93,34.88
CIU,4.95,40.88
DRO,4.96,29.15
CHO,4.97,28.86
PDX,4.98,28.02
IAD,5.00,34.89
PLN,5.02,39.87
ABQ,5.03,24.85
DEN,5.03,30.85
ONT,5.03,23.65
SAN,5.08,26.31
ADK,5.09,31.93
DET,5.09,20.81
PVU,5.09,11.88
BGM,5.11,23.28
ACY,5.15,26.02
SCC,5.17,29.87
SEA,5.17,30.68
UCA,5.18,21.70
ISP,5.24,27.82
LSE,5.25,27.82
ELM,5.29,26.13
STX,5.30,30.40
FAT,5.32,27.63
RDU,5.33,29.68
MCO,5.36,31.03
ORH,5.36,22.07
MTJ,5.39,28.91
SMF,5.40,25.43
YKM,5.40,17.95
BWI,5.42,29.31
FSM,5.42,28.12
RST,5.47,26.99
ELP,5.48,24.70
MSY,5.51,27.36
TPA,5.52,29.72
PSP,5.53,28.12
AUS,5.58,28.14
TRI,5.63,27.82
SUX,5.64,25.58
RSW,5.67,29.63
SAT,5.70,27.23
SRQ,5.70,27.13
IND,5.72,29.52
JNU,5.72,31.15
RNO,5.72,25.04
LFT,5.73,30.58
CLE,5.75,31.09
GEG,5.77,25.75
MCI,5.78,27.97
BET,5.85,26.27
HRL,5.85,25.00
PIT,5.85,25.83
STT,5.87,35.90
AZO,5.88,27.59
PVD,5.94,29.75
BRW,5.95,31.29
MKC,6.00,8.49
TUS,6.06,28.99
ECP,6.08,32.37
MKE,6.09,30.23
SAF,6.09,27.32
EYW,6.13,30.34
OME,6.14,27.97
CRP,6.15,26.78
HKY,6.17,27.20
BHM,6.18,28.01
ILM,6.19,28.19
BDL,6.20,29.20
HSV,6.20,30.01
EWN,6.21,36.31
MAF,6.21,24.95
CMX,6.25,38.51
MFE,6.26,29.33
BOI,6.27,27.46
FAI,6.27,26.19
EUG,6.31,28.18
HDN,6.31,32.16
MIA,6.31,35.13
TLH,6.32,28.00
PNS,6.36,28.12
AEX,6.38,32.56
BRO,6.41,29.17
CHA,6.42,29.39
COU,6.42,31.34
COS,6.48,28.96
ART,6.49,43.40
GPT,6.55,30.69
EVV,6.56,29.35
LAN,6.57,32.70
FAR,6.58,30.94
MOB,6.61,27.89
ABE,6.62,29.73
LBB,6.69,25.53
JAC,6.71,33.26
JAX,6.71,29.68
MHT,6.74,31.58
OTZ,6.74,27.02
ANC,6.75,30.91
JAN,6.75,28.57
SHV,6.78,28.49
FLL,6.80,32.16
ERI,6.82,24.00
FSD,6.82,30.19
OMA,6.82,29.47
ICT,6.83,30.18
LRD,6.83,29.81
SJU,6.85,34.99
GUC,6.87,33.32
CMH,6.88,29.94
ISO,6.89,25.75
BOS,6.91,34.48
OKC,6.91,28.14
SDF,6.91,28.76
DAY,6.94,27.55
KTN,6.95,30.86
CID,6.96,29.71
GRB,6.98,32.46
GRI,6.99,40.97
MYR,7.01,29.11
GTR,7.03,34.02
PBI,7.03,31.86
AMA,7.04,26.20
OAJ,7.05,30.26
GSP,7.11,30.89
TUL,7.12,28.29
CHS,7.13,30.36
GRK,7.13,31.99
AVL,7.15,31.49
CRW,7.15,30.90
MDT,7.16,30.73
MBS,7.17,30.21
SIT,7.17,30.09
HPN,7.26,34.69
SBN,7.33,42.00
BTR,7.35,29.32
