-1437,-1302,5
-1302,-1167,7
-1167,-1032,3
-1032,-897,23
-897,-762,28
-762,-627,30
-627,-492,27
-492,-357,21
-357,-222,28
-222,-87,268
-87,48,113459029
48,183,6950727
183,318,494859
318,453,62159
453,588,11798
588,723,4311
723,858,2885
858,993,1927
993,1128,1078
1128,1263,582
1263,1398,276
1398,1533,250
1533,1668,43
1668,1803,13
1803,1938,8
1938,2073,4
2073,2208,1
2208,2343,0
2343,2478,3
2478,2613,1
