ABE,22589,22795
ABQ,17897,17763
ALB,43360,42743
ALO,1185,1185
AMA,12,
ANC,9283,9259
ART,1333,1334
ASE,2734,2733
ATL,158855,154101
ATW,16881,16844
AUS,44435,44849
AVL,2996,2997
AVP,8514,8620
AZO,21850,21827
BDL,71269,71319
BGM,1,2
BGR,482,2265
BHM,13782,14757
BIL,722,725
BIS,1060,1060
BMI,15208,15195
BNA,68824,69293
BOI,10974,10935
BOS,138590,135495
BTR,2105,2101
BTV,17444,17925
BUF,68498,68304
BWI,78726,77727
BZN,2033,2023
CAE,14995,13892
CAK,16171,15874
CHA,9486,9488
CHO,1865,1866
CHS,15577,15327
CID,44465,45932
CLE,114076,112903
CLT,99121,101543
CMH,88974,88379
CMI,27008,26957
CMX,2873,2874
COS,20965,20709
COU,321,321
CPR,134,135
CRW,8357,8356
CVG,106882,106021
CWA,12976,12975
DAB,26,26
DAL,2836,2838
DAY,53174,52321
DBQ,12940,12906
DCA,150204,150110
DEN,132144,130817
DFW,161919,162563
DLH,6047,6050
DSM,73792,78442
DTW,139436,141197
EAU,2794,2797
EGE,2561,2537
ELP,17316,17108
EUG,,1
EVV,22346,22342
EWR,171109,164863
FAI,82,82
FAR,18618,18515
FCA,594,592
FLL,29206,29199
FNT,4903,4905
FSD,26315,26305
FWA,33549,33308
GEG,8488,8140
GJT,8,23
GPT,234,233
GRB,34735,34701
GRR,70141,68773
GSO,22029,22194
GSP,16177,16377
GTF,23,24
GUC,329,319
HDN,2376,2351
HNL,15240,13464
HOU,5447,5266
HPN,45008,45385
HSV,15788,14791
HVN,3777,2449
IAD,69311,66998
IAH,108212,107722
ICT,40585,40406
IDA,283,1
ILM,546,546
IND,76742,75433
ISP,6682,6319
JAC,3604,4468
JAN,1246,1246
JAX,18447,19036
JFK,30505,30640
KOA,1450,4
LAN,13149,13158
LAR,,1
LAS,87860,87133
LAX,158475,154193
LBB,1,
LEX,19645,19655
LGA,213040,209183
LGB,6443,6274
LIT,24416,24380
LNK,22627,21393
LSE,13173,13167
MBS,23430,23235
MCI,79154,80522
MCN,,1
MCO,68117,68876
MDT,43934,43053
MDW,,2
MEM,63741,64197
MHK,1864,1865
MHT,21367,20400
MIA,71275,70848
MKE,63853,63080
MKG,2902,2902
MLB,,1
MLI,22945,21846
MOB,742,743
MQT,3728,3763
MSN,57616,56924
MSO,720,720
MSP,198908,200479
MSY,34346,35113
MTJ,833,833
MYR,323,326
OAK,17729,17401
OGG,1389,3359
OKC,42952,41946
OMA,67192,69052
ONT,18850,18946
ORD,1,1
ORF,27342,27585
ORH,646,648
PAH,2838,2839
PBI,13608,13618
PDX,50353,50716
PHL,143637,140155
PHX,100729,100935
PIA,31624,31552
PIH,,1
PIT,99085,98543
PNS,2353,2346
PSP,9786,9626
PUB,,1
PVD,43228,43004
PWM,17275,15058
RAP,3822,3872
RDU,58054,57183
RFD,,2
RIC,38350,38919
RNO,9669,9834
ROA,8293,7889
ROC,63488,62597
ROW,,1
RST,28097,27732
RSW,15354,15254
SAN,68382,69997
SAT,36767,38130
SAV,12315,12671
SBA,,119
SBN,16140,16138
SDF,34510,34469
SEA,91982,93447
SFO,126195,122800
SGF,24426,23842
SHV,458,455
SJC,47109,44534
SJU,22806,21840
SLC,65210,63160
SMF,30239,29243
SNA,50959,53067
SPI,12856,12819
SRQ,1924,2055
STL,102764,102599
STT,123,852
SUX,2447,1432
SWF,14168,13661
SYR,53251,52558
TOL,14533,14532
TPA,43073,43296
TRI,1076,1076
TUL,44025,43343
TUS,21155,20942
TVC,24745,24709
TWF,3,2
TYS,34586,34437
VPS,354,354
XNA,33729,33769
